latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,acq_datetime_utc,confidence_cat,confidence_num,date
35.04433,-114.64009,328.93,0.42,0.38,2025-07-09,937,N20,VIIRS,n,2.0NRT,296.18,2.97,N,2025-07-09 09:37:00+00:00,nominal,,2025-07-09
35.44058,-119.0358,325.79,0.4,0.37,2025-07-09,937,N20,VIIRS,n,2.0NRT,293.02,2.26,N,2025-07-09 09:37:00+00:00,nominal,,2025-07-09
35.12252,-118.36596,302.93,0.39,0.36,2025-07-09,937,N20,VIIRS,n,2.0NRT,289.82,0.65,N,2025-07-09 09:37:00+00:00,nominal,,2025-07-09
34.62178,-117.09884,320.52,0.38,0.36,2025-07-09,937,N20,VIIRS,n,2.0NRT,296.41,1.33,N,2025-07-09 09:37:00+00:00,nominal,,2025-07-09
34.62244,-117.10297,301.4,0.38,0.36,2025-07-09,937,N20,VIIRS,n,2.0NRT,290.53,1.33,N,2025-07-09 09:37:00+00:00,nominal,,2025-07-09
34.60793,-117.3368,309.94,0.38,0.36,2025-07-09,937,N20,VIIRS,n,2.0NRT,294.59,1.46,N,2025-07-09 09:37:00+00:00,nominal,,2025-07-09
34.56678,-118.15199,302.72,0.39,0.36,2025-07-09,937,N20,VIIRS,n,2.0NRT,289.83,0.57,N,2025-07-09 09:37:00+00:00,nominal,,2025-07-09
34.35392,-116.85452,304.18,0.39,0.36,2025-07-09,937,N20,VIIRS,n,2.0NRT,292.76,1.31,N,2025-07-09 09:37:00+00:00,nominal,,2025-07-09
34.42883,-118.64349,316.68,0.39,0.36,2025-07-09,937,N20,VIIRS,n,2.0NRT,288.41,1.45,N,2025-07-09 09:37:00+00:00,nominal,,2025-07-09
34.33575,-118.51823,314.4,0.39,0.36,2025-07-09,937,N20,VIIRS,n,2.0NRT,290.47,0.92,N,2025-07-09 09:37:00+00:00,nominal,,2025-07-09
34.40251,-118.99911,302.21,0.4,0.37,2025-07-09,937,N20,VIIRS,n,2.0NRT,288.21,0.28,N,2025-07-09 09:37:00+00:00,nominal,,2025-07-09
34.32129,-118.51273,306.6,0.39,0.36,2025-07-09,937,N20,VIIRS,n,2.0NRT,288.8,0.56,N,2025-07-09 09:37:00+00:00,nominal,,2025-07-09
34.14211,-117.42924,304.67,0.38,0.36,2025-07-09,937,N20,VIIRS,n,2.0NRT,290.29,0.62,N,2025-07-09 09:37:00+00:00,nominal,,2025-07-09
34.2441,-118.38104,306.47,0.39,0.36,2025-07-09,937,N20,VIIRS,n,2.0NRT,288.99,0.52,N,2025-07-09 09:37:00+00:00,nominal,,2025-07-09
34.29262,-118.80076,317.52,0.39,0.36,2025-07-09,937,N20,VIIRS,n,2.0NRT,288.41,1.59,N,2025-07-09 09:37:00+00:00,nominal,,2025-07-09
34.03943,-117.82012,301.32,0.38,0.36,2025-07-09,937,N20,VIIRS,n,2.0NRT,289.16,0.43,N,2025-07-09 09:37:00+00:00,nominal,,2025-07-09
34.03593,-118.10699,303.33,0.39,0.36,2025-07-09,937,N20,VIIRS,n,2.0NRT,288.85,0.4,N,2025-07-09 09:37:00+00:00,nominal,,2025-07-09
33.79419,-117.47297,305.47,0.38,0.36,2025-07-09,937,N20,VIIRS,n,2.0NRT,291.04,0.77,N,2025-07-09 09:37:00+00:00,nominal,,2025-07-09
33.85241,-118.33281,302.64,0.39,0.36,2025-07-09,937,N20,VIIRS,n,2.0NRT,289.49,0.7,N,2025-07-09 09:37:00+00:00,nominal,,2025-07-09
33.8049,-118.24329,304.33,0.39,0.36,2025-07-09,937,N20,VIIRS,n,2.0NRT,293.28,0.69,N,2025-07-09 09:37:00+00:00,nominal,,2025-07-09
33.71575,-117.70998,304.47,0.38,0.36,2025-07-09,937,N20,VIIRS,n,2.0NRT,288.83,0.58,N,2025-07-09 09:37:00+00:00,nominal,,2025-07-09
33.79362,-118.34824,302.46,0.39,0.36,2025-07-09,937,N20,VIIRS,n,2.0NRT,287.64,0.3,N,2025-07-09 09:37:00+00:00,nominal,,2025-07-09
33.77669,-118.23664,303.91,0.39,0.36,2025-07-09,937,N20,VIIRS,n,2.0NRT,291.86,0.91,N,2025-07-09 09:37:00+00:00,nominal,,2025-07-09
33.61377,-117.82071,311.84,0.38,0.36,2025-07-09,937,N20,VIIRS,n,2.0NRT,287.54,0.56,N,2025-07-09 09:37:00+00:00,nominal,,2025-07-09
33.49327,-117.61475,301.51,0.38,0.36,2025-07-09,937,N20,VIIRS,n,2.0NRT,289.05,0.6,N,2025-07-09 09:37:00+00:00,nominal,,2025-07-09
32.85654,-117.02871,301.65,0.39,0.36,2025-07-09,937,N20,VIIRS,n,2.0NRT,288.59,0.45,N,2025-07-09 09:37:00+00:00,nominal,,2025-07-09
32.85839,-117.14532,307.3,0.39,0.36,2025-07-09,937,N20,VIIRS,n,2.0NRT,286.92,0.33,N,2025-07-09 09:37:00+00:00,nominal,,2025-07-09
32.59769,-117.0119,308.47,0.39,0.36,2025-07-09,937,N20,VIIRS,n,2.0NRT,289.82,0.82,N,2025-07-09 09:37:00+00:00,nominal,,2025-07-09
35.21971,-114.00603,311.92,0.4,0.37,2025-07-10,917,N20,VIIRS,n,2.0NRT,296.26,1.68,N,2025-07-10 09:17:00+00:00,nominal,,2025-07-10
36.06229,-119.04498,319.33,0.43,0.46,2025-07-10,917,N20,VIIRS,n,2.0NRT,290.29,1.81,N,2025-07-10 09:17:00+00:00,nominal,,2025-07-10
36.35716,-114.9115,319.21,0.43,0.38,2025-07-10,917,N20,VIIRS,n,2.0NRT,299.86,3.39,N,2025-07-10 09:17:00+00:00,nominal,,2025-07-10
36.35867,-114.90919,321.67,0.43,0.38,2025-07-10,917,N20,VIIRS,n,2.0NRT,300.05,2.42,N,2025-07-10 09:17:00+00:00,nominal,,2025-07-10
34.81992,-118.74863,305.12,0.4,0.44,2025-07-10,917,N20,VIIRS,n,2.0NRT,292.24,0.54,N,2025-07-10 09:17:00+00:00,nominal,,2025-07-10
34.62366,-117.09828,307.83,0.5,0.41,2025-07-10,917,N20,VIIRS,n,2.0NRT,293.62,0.99,N,2025-07-10 09:17:00+00:00,nominal,,2025-07-10
34.42913,-118.64653,310.01,0.39,0.44,2025-07-10,917,N20,VIIRS,n,2.0NRT,290.31,0.78,N,2025-07-10 09:17:00+00:00,nominal,,2025-07-10
34.40065,-118.9993,300.98,0.41,0.45,2025-07-10,917,N20,VIIRS,n,2.0NRT,288.81,0.48,N,2025-07-10 09:17:00+00:00,nominal,,2025-07-10
34.33388,-118.51875,315.23,0.38,0.43,2025-07-10,917,N20,VIIRS,n,2.0NRT,294.7,1.01,N,2025-07-10 09:17:00+00:00,nominal,,2025-07-10
34.32106,-118.51258,308.21,0.38,0.43,2025-07-10,917,N20,VIIRS,n,2.0NRT,295.09,1.06,N,2025-07-10 09:17:00+00:00,nominal,,2025-07-10
34.14288,-117.42638,305.25,0.51,0.41,2025-07-10,917,N20,VIIRS,n,2.0NRT,292.54,0.64,N,2025-07-10 09:17:00+00:00,nominal,,2025-07-10
34.29342,-118.80204,312.48,0.4,0.44,2025-07-10,917,N20,VIIRS,n,2.0NRT,288.17,1.26,N,2025-07-10 09:17:00+00:00,nominal,,2025-07-10
34.15576,-118.19488,314.84,0.55,0.43,2025-07-10,917,N20,VIIRS,n,2.0NRT,290.76,1.2,N,2025-07-10 09:17:00+00:00,nominal,,2025-07-10
33.79481,-117.47366,308.28,0.5,0.41,2025-07-10,917,N20,VIIRS,n,2.0NRT,291.86,1.09,N,2025-07-10 09:17:00+00:00,nominal,,2025-07-10
33.85304,-118.33466,304.31,0.56,0.43,2025-07-10,917,N20,VIIRS,n,2.0NRT,292.41,2.25,N,2025-07-10 09:17:00+00:00,nominal,,2025-07-10
33.81873,-118.24312,302.88,0.55,0.43,2025-07-10,917,N20,VIIRS,n,2.0NRT,292.24,1.48,N,2025-07-10 09:17:00+00:00,nominal,,2025-07-10
33.77838,-118.23769,305.97,0.55,0.43,2025-07-10,917,N20,VIIRS,n,2.0NRT,293.38,1.32,N,2025-07-10 09:17:00+00:00,nominal,,2025-07-10
33.71447,-117.7088,300.7,0.52,0.41,2025-07-10,917,N20,VIIRS,n,2.0NRT,288.93,0.6,N,2025-07-10 09:17:00+00:00,nominal,,2025-07-10
33.61249,-117.82423,304.62,0.52,0.42,2025-07-10,917,N20,VIIRS,n,2.0NRT,287.62,1.18,N,2025-07-10 09:17:00+00:00,nominal,,2025-07-10
33.49211,-117.61515,302.47,0.51,0.41,2025-07-10,920,N20,VIIRS,n,2.0NRT,288.35,0.7,N,2025-07-10 09:20:00+00:00,nominal,,2025-07-10
32.85637,-117.02819,299.67,0.47,0.4,2025-07-10,920,N20,VIIRS,n,2.0NRT,289.08,0.62,N,2025-07-10 09:20:00+00:00,nominal,,2025-07-10
32.85966,-117.14655,298.49,0.48,0.4,2025-07-10,920,N20,VIIRS,n,2.0NRT,287.23,0.15,N,2025-07-10 09:20:00+00:00,nominal,,2025-07-10
32.85647,-117.14923,305.49,0.48,0.4,2025-07-10,920,N20,VIIRS,n,2.0NRT,287.87,0.45,N,2025-07-10 09:20:00+00:00,nominal,,2025-07-10
36.79012,-119.41744,303.93,0.42,0.61,2025-07-11,858,N20,VIIRS,n,2.0NRT,292.27,1.6,N,2025-07-11 08:58:00+00:00,nominal,,2025-07-11
36.35852,-114.91133,316.5,0.47,0.47,2025-07-11,858,N20,VIIRS,n,2.0NRT,298.55,3.53,N,2025-07-11 08:58:00+00:00,nominal,,2025-07-11
34.43034,-118.64659,304.38,0.36,0.57,2025-07-11,900,N20,VIIRS,n,2.0NRT,289.28,0.54,N,2025-07-11 09:00:00+00:00,nominal,,2025-07-11
34.33719,-118.52075,309.42,0.35,0.57,2025-07-11,900,N20,VIIRS,n,2.0NRT,290.71,0.7,N,2025-07-11 09:00:00+00:00,nominal,,2025-07-11
34.29239,-118.80129,304.01,0.37,0.58,2025-07-11,900,N20,VIIRS,n,2.0NRT,288.95,0.74,N,2025-07-11 09:00:00+00:00,nominal,,2025-07-11
34.82203,-118.75056,307.63,0.37,0.58,2025-07-11,900,N20,VIIRS,n,2.0NRT,292.7,0.43,N,2025-07-11 09:00:00+00:00,nominal,,2025-07-11
34.15542,-118.19401,315.85,0.34,0.56,2025-07-11,900,N20,VIIRS,n,2.0NRT,290.27,0.76,N,2025-07-11 09:00:00+00:00,nominal,,2025-07-11
34.04249,-117.82092,300.82,0.32,0.55,2025-07-11,900,N20,VIIRS,n,2.0NRT,290.71,0.21,N,2025-07-11 09:00:00+00:00,nominal,,2025-07-11
33.85324,-118.33172,308.07,0.34,0.56,2025-07-11,900,N20,VIIRS,n,2.0NRT,293.91,0.95,N,2025-07-11 09:00:00+00:00,nominal,,2025-07-11
34.29417,-118.80067,299.43,0.56,0.69,2025-07-11,1041,N20,VIIRS,n,2.0NRT,287.57,0.81,N,2025-07-11 10:41:00+00:00,nominal,,2025-07-11
34.15356,-118.19154,299.73,0.61,0.71,2025-07-11,1041,N20,VIIRS,n,2.0NRT,288.11,0.42,N,2025-07-11 10:41:00+00:00,nominal,,2025-07-11
34.62098,-117.10169,304.82,0.68,0.74,2025-07-11,1041,N20,VIIRS,n,2.0NRT,293.39,1.65,N,2025-07-11 10:41:00+00:00,nominal,,2025-07-11
34.17788,-119.07823,345.6,0.59,0.53,2025-07-11,2019,N20,VIIRS,n,2.0NRT,300.04,33.48,D,2025-07-11 20:19:00+00:00,nominal,,2025-07-11
34.17645,-119.08446,345.17,0.59,0.53,2025-07-11,2019,N20,VIIRS,n,2.0NRT,302.05,15.0,D,2025-07-11 20:19:00+00:00,nominal,,2025-07-11
34.18114,-119.08604,344.0,0.59,0.53,2025-07-11,2019,N20,VIIRS,n,2.0NRT,304.13,15.0,D,2025-07-11 20:19:00+00:00,nominal,,2025-07-11
34.17696,-119.07927,345.58,0.59,0.53,2025-07-11,2019,N20,VIIRS,n,2.0NRT,300.51,9.21,D,2025-07-11 20:19:00+00:00,nominal,,2025-07-11
34.17549,-119.08547,337.9,0.59,0.53,2025-07-11,2019,N20,VIIRS,n,2.0NRT,301.83,9.21,D,2025-07-11 20:19:00+00:00,nominal,,2025-07-11
34.18019,-119.08704,338.93,0.59,0.53,2025-07-11,2019,N20,VIIRS,n,2.0NRT,303.59,9.21,D,2025-07-11 20:19:00+00:00,nominal,,2025-07-11
34.18166,-119.08085,356.13,0.59,0.53,2025-07-11,2019,N20,VIIRS,l,2.0NRT,302.08,9.21,D,2025-07-11 20:19:00+00:00,low,,2025-07-11
35.0383,-120.52806,335.87,0.34,0.56,2025-07-11,2019,N20,VIIRS,n,2.0NRT,300.73,2.0,D,2025-07-11 20:19:00+00:00,nominal,,2025-07-11
33.53442,-116.81261,331.21,0.53,0.67,2025-07-12,839,N20,VIIRS,n,2.0NRT,286.9,3.55,N,2025-07-12 08:39:00+00:00,nominal,,2025-07-12
33.53333,-116.81077,297.13,0.53,0.67,2025-07-12,839,N20,VIIRS,n,2.0NRT,285.78,2.58,N,2025-07-12 08:39:00+00:00,nominal,,2025-07-12
33.53949,-116.80958,334.98,0.53,0.67,2025-07-12,839,N20,VIIRS,n,2.0NRT,290.6,2.58,N,2025-07-12 08:39:00+00:00,nominal,,2025-07-12
34.61172,-117.33742,306.08,0.57,0.69,2025-07-12,839,N20,VIIRS,n,2.0NRT,293.03,1.02,N,2025-07-12 08:39:00+00:00,nominal,,2025-07-12
36.35642,-114.91039,313.52,0.43,0.62,2025-07-12,839,N20,VIIRS,n,2.0NRT,299.55,3.28,N,2025-07-12 08:39:00+00:00,nominal,,2025-07-12
36.35836,-114.91226,321.47,0.43,0.62,2025-07-12,839,N20,VIIRS,n,2.0NRT,299.55,3.97,N,2025-07-12 08:39:00+00:00,nominal,,2025-07-12
36.36007,-114.91193,311.72,0.45,0.63,2025-07-12,1019,N20,VIIRS,n,2.0NRT,296.32,2.75,N,2025-07-12 10:19:00+00:00,nominal,,2025-07-12
36.30542,-119.15171,328.1,0.53,0.5,2025-07-12,1019,N20,VIIRS,n,2.0NRT,294.75,2.93,N,2025-07-12 10:19:00+00:00,nominal,,2025-07-12
36.30409,-119.14606,307.71,0.53,0.5,2025-07-12,1019,N20,VIIRS,n,2.0NRT,295.04,2.93,N,2025-07-12 10:19:00+00:00,nominal,,2025-07-12
36.17485,-119.33974,309.26,0.52,0.5,2025-07-12,1019,N20,VIIRS,n,2.0NRT,294.57,1.38,N,2025-07-12 10:19:00+00:00,nominal,,2025-07-12
34.62511,-117.10174,308.2,0.38,0.58,2025-07-12,1021,N20,VIIRS,n,2.0NRT,290.72,1.31,N,2025-07-12 10:21:00+00:00,nominal,,2025-07-12
33.53651,-116.81078,299.51,0.42,0.61,2025-07-12,1021,N20,VIIRS,n,2.0NRT,287.79,0.66,N,2025-07-12 10:21:00+00:00,nominal,,2025-07-12
33.79525,-117.47651,301.39,0.38,0.58,2025-07-12,1021,N20,VIIRS,n,2.0NRT,289.64,0.67,N,2025-07-12 10:21:00+00:00,nominal,,2025-07-12
34.07994,-117.50124,302.81,0.37,0.58,2025-07-12,1021,N20,VIIRS,n,2.0NRT,291.09,0.53,N,2025-07-12 10:21:00+00:00,nominal,,2025-07-12
34.33622,-118.51996,312.8,0.32,0.54,2025-07-12,1021,N20,VIIRS,n,2.0NRT,290.49,0.7,N,2025-07-12 10:21:00+00:00,nominal,,2025-07-12
34.60649,-117.3363,316.9,0.37,0.58,2025-07-12,1021,N20,VIIRS,n,2.0NRT,295.06,1.59,N,2025-07-12 10:21:00+00:00,nominal,,2025-07-12
33.26122,-115.51973,367.0,0.36,0.58,2025-07-12,2000,N20,VIIRS,h,2.0NRT,318.07,29.27,D,2025-07-12 20:00:00+00:00,high,,2025-07-12
33.26028,-115.52355,353.74,0.36,0.58,2025-07-12,2000,N20,VIIRS,n,2.0NRT,317.73,21.53,D,2025-07-12 20:00:00+00:00,nominal,,2025-07-12
34.89919,-119.59492,367.0,0.55,0.68,2025-07-12,2000,N20,VIIRS,h,2.0NRT,316.16,11.8,D,2025-07-12 20:00:00+00:00,high,,2025-07-12
34.8976,-119.60045,354.75,0.55,0.68,2025-07-12,2000,N20,VIIRS,n,2.0NRT,316.46,15.1,D,2025-07-12 20:00:00+00:00,nominal,,2025-07-12
36.22853,-120.18941,344.04,0.55,0.68,2025-07-12,2002,N20,VIIRS,n,2.0NRT,311.35,9.06,D,2025-07-12 20:02:00+00:00,nominal,,2025-07-12
36.22815,-120.19064,367.0,0.35,0.56,2025-07-12,2142,N20,VIIRS,h,2.0NRT,318.0,8.92,D,2025-07-12 21:42:00+00:00,high,,2025-07-12
36.2284,-120.18671,353.5,0.35,0.56,2025-07-12,2142,N20,VIIRS,n,2.0NRT,314.95,8.92,D,2025-07-12 21:42:00+00:00,nominal,,2025-07-12
36.3605,-114.91067,308.3,0.8,0.78,2025-07-13,822,N20,VIIRS,n,2.0NRT,297.02,9.6,N,2025-07-13 08:22:00+00:00,nominal,,2025-07-13
36.17114,-119.42257,336.9,0.46,0.39,2025-07-13,1002,N20,VIIRS,n,2.0NRT,296.13,10.74,N,2025-07-13 10:02:00+00:00,nominal,,2025-07-13
36.20901,-115.01134,307.97,0.49,0.49,2025-07-13,1002,N20,VIIRS,n,2.0NRT,297.0,2.43,N,2025-07-13 10:02:00+00:00,nominal,,2025-07-13
36.3569,-114.91077,313.59,0.5,0.49,2025-07-13,1002,N20,VIIRS,n,2.0NRT,297.72,5.71,N,2025-07-13 10:02:00+00:00,nominal,,2025-07-13
33.7938,-117.47383,310.18,0.41,0.45,2025-07-13,1002,N20,VIIRS,n,2.0NRT,290.13,0.97,N,2025-07-13 10:02:00+00:00,nominal,,2025-07-13
34.32125,-118.51206,298.76,0.53,0.42,2025-07-13,1002,N20,VIIRS,n,2.0NRT,288.46,0.27,N,2025-07-13 10:02:00+00:00,nominal,,2025-07-13
34.33495,-118.52041,307.85,0.53,0.42,2025-07-13,1002,N20,VIIRS,n,2.0NRT,289.59,1.01,N,2025-07-13 10:02:00+00:00,nominal,,2025-07-13
34.14144,-117.42968,302.47,0.41,0.45,2025-07-13,1002,N20,VIIRS,n,2.0NRT,290.19,0.59,N,2025-07-13 10:02:00+00:00,nominal,,2025-07-13
34.43162,-118.64521,307.76,0.52,0.42,2025-07-13,1002,N20,VIIRS,n,2.0NRT,289.28,1.11,N,2025-07-13 10:02:00+00:00,nominal,,2025-07-13
34.60648,-117.3378,319.13,0.4,0.44,2025-07-13,1002,N20,VIIRS,n,2.0NRT,295.05,1.87,N,2025-07-13 10:02:00+00:00,nominal,,2025-07-13
34.61049,-117.33671,304.68,0.4,0.44,2025-07-13,1002,N20,VIIRS,n,2.0NRT,294.02,0.92,N,2025-07-13 10:02:00+00:00,nominal,,2025-07-13
34.62054,-117.10243,305.01,0.41,0.45,2025-07-13,1002,N20,VIIRS,n,2.0NRT,292.92,0.75,N,2025-07-13 10:02:00+00:00,nominal,,2025-07-13
34.62462,-117.10152,309.33,0.41,0.45,2025-07-13,1002,N20,VIIRS,n,2.0NRT,292.32,0.75,N,2025-07-13 10:02:00+00:00,nominal,,2025-07-13
35.25414,-118.90488,336.18,0.5,0.41,2025-07-13,1002,N20,VIIRS,n,2.0NRT,297.48,13.56,N,2025-07-13 10:02:00+00:00,nominal,,2025-07-13
36.96926,-119.21992,350.73,0.44,0.46,2025-07-13,2123,N20,VIIRS,n,2.0NRT,315.16,93.57,D,2025-07-13 21:23:00+00:00,nominal,,2025-07-13
36.96845,-119.22859,338.79,0.44,0.46,2025-07-13,2123,N20,VIIRS,l,2.0NRT,311.2,52.77,D,2025-07-13 21:23:00+00:00,low,,2025-07-13
36.96885,-119.22428,367.0,0.44,0.46,2025-07-13,2123,N20,VIIRS,l,2.0NRT,327.31,93.57,D,2025-07-13 21:23:00+00:00,low,,2025-07-13
33.28774,-115.51678,344.83,0.52,0.42,2025-07-14,2101,N20,VIIRS,l,2.0NRT,317.86,19.18,D,2025-07-14 21:01:00+00:00,low,,2025-07-14
33.14743,-115.35482,346.04,0.53,0.42,2025-07-14,2101,N20,VIIRS,l,2.0NRT,320.12,12.27,D,2025-07-14 21:01:00+00:00,low,,2025-07-14
34.15364,-118.1908,338.08,0.42,0.38,2025-07-14,2104,N20,VIIRS,l,2.0NRT,312.9,2.39,D,2025-07-14 21:04:00+00:00,low,,2025-07-14
36.35926,-114.91245,316.62,0.39,0.36,2025-07-15,924,N20,VIIRS,n,2.0NRT,299.51,1.22,N,2025-07-15 09:24:00+00:00,nominal,,2025-07-15
34.35367,-116.8531,307.91,0.42,0.38,2025-07-15,926,N20,VIIRS,n,2.0NRT,296.05,1.2,N,2025-07-15 09:26:00+00:00,nominal,,2025-07-15
34.43019,-118.64411,308.68,0.49,0.4,2025-07-15,926,N20,VIIRS,n,2.0NRT,289.34,1.77,N,2025-07-15 09:26:00+00:00,nominal,,2025-07-15
34.33405,-118.52086,308.31,0.48,0.4,2025-07-15,926,N20,VIIRS,n,2.0NRT,289.27,1.22,N,2025-07-15 09:26:00+00:00,nominal,,2025-07-15
34.32178,-118.5126,300.38,0.48,0.4,2025-07-15,926,N20,VIIRS,n,2.0NRT,288.59,0.64,N,2025-07-15 09:26:00+00:00,nominal,,2025-07-15
33.79463,-117.47547,309.37,0.44,0.38,2025-07-15,926,N20,VIIRS,n,2.0NRT,290.3,1.37,N,2025-07-15 09:26:00+00:00,nominal,,2025-07-15
33.87681,-117.00054,304.27,0.42,0.38,2025-07-15,926,N20,VIIRS,n,2.0NRT,289.85,0.52,N,2025-07-15 09:26:00+00:00,nominal,,2025-07-15
33.56075,-114.69775,321.64,0.38,0.36,2025-07-15,926,N20,VIIRS,n,2.0NRT,298.25,6.2,N,2025-07-15 09:26:00+00:00,nominal,,2025-07-15
33.56138,-114.70185,330.03,0.38,0.36,2025-07-15,926,N20,VIIRS,n,2.0NRT,297.93,6.2,N,2025-07-15 09:26:00+00:00,nominal,,2025-07-15
33.95653,-117.1203,302.69,0.43,0.38,2025-07-15,926,N20,VIIRS,n,2.0NRT,290.36,0.52,N,2025-07-15 09:26:00+00:00,nominal,,2025-07-15
34.24261,-118.38154,303.59,0.48,0.4,2025-07-15,926,N20,VIIRS,n,2.0NRT,289.47,0.46,N,2025-07-15 09:26:00+00:00,nominal,,2025-07-15
34.14149,-117.4271,307.91,0.44,0.38,2025-07-15,926,N20,VIIRS,n,2.0NRT,291.5,0.69,N,2025-07-15 09:26:00+00:00,nominal,,2025-07-15
34.14246,-117.42926,312.1,0.44,0.38,2025-07-15,926,N20,VIIRS,n,2.0NRT,290.9,0.7,N,2025-07-15 09:26:00+00:00,nominal,,2025-07-15
34.62127,-117.0996,318.27,0.43,0.38,2025-07-15,926,N20,VIIRS,n,2.0NRT,297.85,1.93,N,2025-07-15 09:26:00+00:00,nominal,,2025-07-15
34.81918,-118.74879,306.17,0.5,0.41,2025-07-15,926,N20,VIIRS,n,2.0NRT,295.24,1.06,N,2025-07-15 09:26:00+00:00,nominal,,2025-07-15
34.60945,-117.33479,322.49,0.44,0.38,2025-07-15,926,N20,VIIRS,n,2.0NRT,297.04,2.73,N,2025-07-15 09:26:00+00:00,nominal,,2025-07-15
33.63893,-116.63359,367.0,0.39,0.36,2025-07-15,2044,N20,VIIRS,h,2.0NRT,332.95,42.92,D,2025-07-15 20:44:00+00:00,high,,2025-07-15
33.63959,-116.62947,367.0,0.39,0.36,2025-07-15,2044,N20,VIIRS,h,2.0NRT,349.03,188.62,D,2025-07-15 20:44:00+00:00,high,,2025-07-15
33.4187,-117.46554,340.18,0.4,0.37,2025-07-15,2044,N20,VIIRS,n,2.0NRT,311.56,6.12,D,2025-07-15 20:44:00+00:00,nominal,,2025-07-15
33.41084,-117.45023,342.46,0.4,0.37,2025-07-15,2044,N20,VIIRS,n,2.0NRT,313.25,5.38,D,2025-07-15 20:44:00+00:00,nominal,,2025-07-15
33.41156,-117.44591,342.28,0.4,0.37,2025-07-15,2044,N20,VIIRS,n,2.0NRT,311.85,5.18,D,2025-07-15 20:44:00+00:00,nominal,,2025-07-15
33.39124,-117.40146,344.31,0.4,0.37,2025-07-15,2044,N20,VIIRS,n,2.0NRT,311.06,5.39,D,2025-07-15 20:44:00+00:00,nominal,,2025-07-15
34.62424,-117.10212,305.05,0.48,0.48,2025-07-16,905,N20,VIIRS,n,2.0NRT,290.94,0.58,N,2025-07-16 09:05:00+00:00,nominal,,2025-07-16
34.6093,-117.33441,304.41,0.5,0.49,2025-07-16,905,N20,VIIRS,n,2.0NRT,292.3,1.99,N,2025-07-16 09:05:00+00:00,nominal,,2025-07-16
34.51406,-117.46364,315.56,0.5,0.49,2025-07-16,905,N20,VIIRS,n,2.0NRT,288.99,1.83,N,2025-07-16 09:05:00+00:00,nominal,,2025-07-16
34.51358,-117.45818,299.61,0.5,0.49,2025-07-16,905,N20,VIIRS,n,2.0NRT,289.35,1.49,N,2025-07-16 09:05:00+00:00,nominal,,2025-07-16
33.56061,-114.70133,319.72,0.52,0.42,2025-07-16,905,N20,VIIRS,n,2.0NRT,296.07,3.01,N,2025-07-16 09:05:00+00:00,nominal,,2025-07-16
33.56211,-114.70204,322.55,0.52,0.42,2025-07-16,905,N20,VIIRS,n,2.0NRT,295.94,2.95,N,2025-07-16 09:05:00+00:00,nominal,,2025-07-16
35.74722,-118.28242,313.71,0.58,0.52,2025-07-16,907,N20,VIIRS,n,2.0NRT,292.45,3.5,N,2025-07-16 09:07:00+00:00,nominal,,2025-07-16
35.74685,-118.28152,311.76,0.58,0.52,2025-07-16,907,N20,VIIRS,n,2.0NRT,292.49,2.66,N,2025-07-16 09:07:00+00:00,nominal,,2025-07-16
35.74747,-118.28986,303.65,0.58,0.52,2025-07-16,907,N20,VIIRS,n,2.0NRT,290.81,2.55,N,2025-07-16 09:07:00+00:00,nominal,,2025-07-16
35.75146,-118.27837,309.13,0.58,0.52,2025-07-16,907,N20,VIIRS,n,2.0NRT,290.27,1.41,N,2025-07-16 09:07:00+00:00,nominal,,2025-07-16
35.75219,-118.288,300.96,0.58,0.52,2025-07-16,907,N20,VIIRS,n,2.0NRT,289.78,1.48,N,2025-07-16 09:07:00+00:00,nominal,,2025-07-16
36.27504,-120.10688,318.3,0.37,0.58,2025-07-16,907,N20,VIIRS,n,2.0NRT,291.12,1.33,N,2025-07-16 09:07:00+00:00,nominal,,2025-07-16
36.3572,-114.91267,319.63,0.38,0.44,2025-07-16,907,N20,VIIRS,n,2.0NRT,298.31,6.36,N,2025-07-16 09:07:00+00:00,nominal,,2025-07-16
35.74862,-118.28429,309.4,0.67,0.73,2025-07-16,1045,N20,VIIRS,n,2.0NRT,290.0,4.56,N,2025-07-16 10:45:00+00:00,nominal,,2025-07-16
35.7472,-118.27971,300.77,0.67,0.74,2025-07-16,1045,N20,VIIRS,n,2.0NRT,289.91,3.81,N,2025-07-16 10:45:00+00:00,nominal,,2025-07-16
35.75161,-118.2841,300.72,0.67,0.74,2025-07-16,1045,N20,VIIRS,n,2.0NRT,289.07,1.4,N,2025-07-16 10:45:00+00:00,nominal,,2025-07-16
35.75024,-118.27962,302.25,0.67,0.74,2025-07-16,1045,N20,VIIRS,n,2.0NRT,289.55,1.4,N,2025-07-16 10:45:00+00:00,nominal,,2025-07-16
35.7444,-118.28415,301.12,0.67,0.74,2025-07-16,1045,N20,VIIRS,n,2.0NRT,289.21,1.4,N,2025-07-16 10:45:00+00:00,nominal,,2025-07-16
33.5068,-116.79018,339.36,0.57,0.43,2025-07-16,2025,N20,VIIRS,l,2.0NRT,311.23,15.3,D,2025-07-16 20:25:00+00:00,low,,2025-07-16
33.51429,-116.77325,367.0,0.57,0.43,2025-07-16,2025,N20,VIIRS,h,2.0NRT,334.97,328.81,D,2025-07-16 20:25:00+00:00,high,,2025-07-16
